Date,City,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_km_h
2025-07-30,Anaheim,28.2,67.1,1.8,15.8
2025-07-31,Los Angeles,16.3,51.3,1.4,24.4
2025-07-31,San Francisco,13.7,69.7,0.6,14.9
2025-07-31,San Diego,20.6,72.3,1.0,20.1
2025-07-31,Sacramento,19.5,64.2,0.7,23.0
2025-07-31,San Jose,13.7,66.1,0.1,22.5
2025-07-31,Fresno,15.7,43.1,0.1,11.6
2025-07-31,Long Beach,19.9,71.1,0.6,19.0
2025-07-31,Oakland,12.9,63.9,0.1,8.5
2025-07-31,Bakersfield,16.3,41.8,0.8,5.5
2025-07-31,Anaheim,17.6,59.5,0.8,11.3
2025-08-01,Los Angeles,11.8,68.4,0.5,9.3
2025-08-01,San Francisco,2.0,78.2,0.7,6.6
2025-08-01,San Diego,21.1,69.8,0.9,22.5
2025-08-01,Sacramento,19.2,49.9,0.1,8.9
2025-08-01,San Jose,14.0,50.2,0.9,12.0
2025-08-01,Fresno,13.9,66.2,0.2,7.9
2025-08-01,Long Beach,18.2,75.2,0.6,15.6
2025-08-01,Oakland,12.6,68.4,0.4,18.8
2025-08-01,Bakersfield,20.5,54.5,0.7,17.8
2025-08-01,Anaheim,17.4,75.6,0.5,8.2
2025-08-02,Los Angeles,8.9,64.2,0.2,18.2
2025-08-02,San Francisco,11.3,85.9,0.2,21.4
2025-08-02,San Diego,18.1,54.1,0.4,24.7
2025-08-02,Sacramento,2.5,47.5,0.4,21.6
2025-08-02,San Jose,4.1,44.6,0.9,16.9
2025-08-02,Fresno,6.9,63.4,0.3,21.1
2025-08-02,Long Beach,7.0,65.6,0.5,20.3
2025-08-02,Oakland,14.1,67.2,0.4,13.8
2025-08-02,Bakersfield,18.5,53.2,0.1,14.3
2025-08-02,Anaheim,20.7,54.0,0.1,16.0
2025-08-03,Los Angeles,17.7,63.9,0.1,11.9
2025-08-03,San Francisco,13.1,70.0,0.0,17.8
2025-08-03,San Diego,9.4,65.9,0.0,14.9
2025-08-03,Sacramento,6.3,66.5,0.8,23.1
2025-08-03,San Jose,12.0,43.9,0.1,8.1
2025-08-03,Fresno,4.6,57.7,0.5,21.3
2025-08-03,Long Beach,22.3,63.6,0.3,21.9
2025-08-03,Oakland,7.2,69.4,0.4,14.2
2025-08-03,Bakersfield,16.2,51.9,0.1,18.9
2025-08-03,Anaheim,10.1,79.8,0.1,5.9
2025-08-04,Los Angeles,11.8,79.0,0.1,22.1
2025-08-04,San Francisco,8.4,79.4,0.5,5.6
2025-08-04,San Diego,14.4,65.1,0.2,8.4
2025-08-04,Sacramento,16.6,42.4,0.5,5.7
2025-08-04,San Jose,13.9,44.5,0.4,16.7
2025-08-04,Fresno,11.5,62.6,1.0,20.8
2025-08-04,Long Beach,7.5,67.8,0.5,15.1
2025-08-04,Oakland,16.1,83.1,0.4,18.2
2025-08-04,Bakersfield,11.6,58.3,0.3,8.0
2025-08-04,Anaheim,19.0,66.1,0.6,23.6
2025-08-05,Los Angeles,14.1,60.5,0.2,22.9
2025-08-05,San Francisco,14.4,60.2,0.0,12.8
2025-08-05,San Diego,23.3,54.0,0.6,16.5
2025-08-05,Sacramento,3.0,54.3,0.5,14.1
2025-08-05,San Jose,4.8,54.2,0.1,5.1
2025-08-05,Fresno,9.9,52.0,0.7,8.8
2025-08-05,Long Beach,17.7,51.2,2.6,5.5
2025-08-05,Oakland,21.0,60.5,0.0,9.4
2025-08-05,Bakersfield,8.2,42.4,0.6,9.2
2025-08-05,Anaheim,10.5,66.3,0.5,6.3
2025-08-06,Los Angeles,17.8,58.2,0.4,8.1
2025-08-06,San Francisco,25.6,85.1,0.1,8.7
2025-08-06,San Diego,7.4,73.3,0.4,6.5
2025-08-06,Sacramento,18.8,55.5,0.4,21.2
2025-08-06,San Jose,7.8,47.1,0.4,24.2
2025-08-06,Fresno,3.9,47.7,0.7,5.3
2025-08-06,Long Beach,19.3,54.5,1.2,22.3
2025-08-06,Oakland,16.0,76.4,0.3,6.1
2025-08-06,Bakersfield,11.7,52.0,2.0,7.4
2025-08-06,Anaheim,20.3,79.6,1.0,20.3
2025-08-07,Los Angeles,18.5,59.8,0.4,18.2
2025-08-07,San Francisco,6.6,86.2,0.8,16.1
2025-08-07,San Diego,14.2,64.8,0.8,23.4
2025-08-07,Sacramento,14.4,53.3,0.1,10.3
2025-08-07,San Jose,1.0,46.2,0.1,9.4
2025-08-07,Fresno,13.1,69.9,0.5,9.4
2025-08-07,Long Beach,22.8,62.4,0.3,9.7
2025-08-07,Oakland,0.6,79.3,0.0,20.8
2025-08-07,Bakersfield,0.9,64.3,0.3,10.3
2025-08-07,Anaheim,16.0,74.7,0.1,8.4
2025-08-08,Los Angeles,14.4,72.7,0.1,7.6
2025-08-08,San Francisco,16.4,69.7,0.2,21.5
2025-08-08,San Diego,20.0,56.8,0.4,15.6
2025-08-08,Sacramento,13.5,51.0,0.4,14.7
2025-08-08,San Jose,14.2,56.2,0.2,9.7
2025-08-08,Fresno,6.9,55.4,0.0,22.0
2025-08-08,Long Beach,10.9,74.1,0.1,13.4
2025-08-08,Oakland,13.7,76.0,0.2,13.0
2025-08-08,Bakersfield,12.5,48.5,0.7,9.0
2025-08-08,Anaheim,31.4,58.1,0.4,18.3
2025-08-09,Los Angeles,18.1,65.8,0.2,24.6
2025-08-09,San Francisco,16.9,61.9,0.8,20.6
2025-08-09,San Diego,27.2,65.9,0.9,17.9
2025-08-09,Sacramento,8.1,51.8,0.2,7.1
2025-08-09,San Jose,8.0,69.2,0.1,19.7
2025-08-09,Fresno,15.4,51.3,0.7,7.7
2025-08-09,Long Beach,16.8,54.6,0.7,12.4
2025-08-09,Oakland,9.4,71.5,0.1,10.0
2025-08-09,Bakersfield,11.9,56.9,0.1,24.4
2025-08-09,Anaheim,29.6,51.4,1.6,18.2
2025-08-10,Los Angeles,14.1,65.6,0.0,17.4
2025-08-10,San Francisco,9.6,63.9,0.3,8.4
2025-08-10,San Diego,17.7,65.4,0.5,10.7
2025-08-10,Sacramento,15.2,48.1,1.7,24.3
2025-08-10,San Jose,7.3,40.7,1.3,23.9
2025-08-10,Fresno,17.2,66.9,1.2,13.5
2025-08-10,Long Beach,18.4,68.5,0.2,24.7
2025-08-10,Oakland,14.1,88.4,0.8,24.1
2025-08-10,Bakersfield,8.7,58.8,0.3,12.9
2025-08-10,Anaheim,16.7,72.8,0.5,6.7
2025-08-11,Los Angeles,5.2,56.4,0.0,20.9
2025-08-11,San Francisco,12.2,66.2,0.7,20.4
2025-08-11,San Diego,20.5,63.8,0.0,9.0
2025-08-11,Sacramento,7.4,51.0,0.0,15.1
2025-08-11,San Jose,14.5,47.9,0.1,12.6
2025-08-11,Fresno,6.6,41.6,1.1,7.6
2025-08-11,Long Beach,12.4,61.6,0.0,22.4
2025-08-11,Oakland,2.2,73.7,0.5,8.4
2025-08-11,Bakersfield,15.0,68.5,1.0,7.7
2025-08-11,Anaheim,19.2,54.1,1.0,20.9
2025-08-12,Los Angeles,11.3,55.6,0.8,8.8
2025-08-12,San Francisco,9.2,75.7,0.0,22.7
2025-08-12,San Diego,12.4,70.5,0.4,5.7
2025-08-12,Sacramento,18.4,52.5,0.9,21.1
2025-08-12,San Jose,9.6,60.6,0.1,24.1
2025-08-12,Fresno,7.0,44.5,0.3,19.1
2025-08-12,Long Beach,14.4,79.5,0.3,5.4
2025-08-12,Oakland,14.5,71.0,0.1,13.6
2025-08-12,Bakersfield,21.0,63.6,0.0,18.5
2025-08-12,Anaheim,24.3,60.6,0.5,9.5
2025-08-13,Los Angeles,21.7,68.6,0.2,21.7
2025-08-13,San Francisco,8.4,70.7,0.2,17.2
2025-08-13,San Diego,15.4,77.1,0.0,16.5
2025-08-13,Sacramento,9.3,61.5,0.1,22.6
2025-08-13,San Jose,15.4,63.3,1.0,20.5
2025-08-13,Fresno,16.1,49.8,0.1,12.2
2025-08-13,Long Beach,18.3,74.8,0.2,10.4
2025-08-13,Oakland,16.9,71.4,0.2,11.9
2025-08-13,Bakersfield,9.3,67.5,0.8,6.8
2025-08-13,Anaheim,17.3,55.4,0.3,14.3
2025-08-14,Los Angeles,8.1,65.7,0.3,8.6
2025-08-14,San Francisco,16.6,62.4,0.2,23.3
2025-08-14,San Diego,16.2,77.6,1.0,21.7
2025-08-14,Sacramento,9.5,51.0,0.6,20.4
2025-08-14,San Jose,15.1,47.9,0.6,8.3
2025-08-14,Fresno,14.4,50.8,0.4,8.3
2025-08-14,Long Beach,8.4,75.9,1.1,7.0
2025-08-14,Oakland,6.0,87.6,0.5,7.0
2025-08-14,Bakersfield,12.6,41.4,0.5,6.3
2025-08-14,Anaheim,19.5,58.4,0.9,24.3
2025-08-15,Los Angeles,18.7,56.5,0.1,23.9
2025-08-15,San Francisco,5.7,77.6,0.1,9.9
2025-08-15,San Diego,20.2,79.9,0.3,17.3
2025-08-15,Sacramento,10.6,56.5,0.6,17.7
2025-08-15,San Jose,14.6,42.2,0.5,21.8
2025-08-15,Fresno,10.6,67.4,0.4,22.8
2025-08-15,Long Beach,20.4,66.2,0.1,5.6
2025-08-15,Oakland,2.9,64.8,1.1,23.3
2025-08-15,Bakersfield,9.6,67.1,0.1,12.1
2025-08-15,Anaheim,23.0,75.7,0.1,9.7
2025-08-16,Los Angeles,11.5,67.2,0.0,13.9
2025-08-16,San Francisco,13.4,77.7,1.5,15.5
2025-08-16,San Diego,16.2,59.4,1.5,18.8
2025-08-16,Sacramento,8.8,40.5,0.2,23.5
2025-08-16,San Jose,11.8,46.7,0.5,6.4
2025-08-16,Fresno,14.5,69.1,1.3,9.0
2025-08-16,Long Beach,10.9,74.9,1.1,23.6
2025-08-16,Oakland,10.9,62.4,0.2,15.8
2025-08-16,Bakersfield,4.9,49.3,0.3,12.7
2025-08-16,Anaheim,17.8,66.8,1.0,24.8
2025-08-17,Los Angeles,18.1,70.7,1.0,9.2
2025-08-17,San Francisco,8.5,87.2,0.4,5.4
2025-08-17,San Diego,12.7,68.9,0.6,13.3
2025-08-17,Sacramento,9.3,66.2,0.4,19.4
2025-08-17,San Jose,1.9,45.8,0.9,5.6
2025-08-17,Fresno,1.5,44.1,0.4,7.5
2025-08-17,Long Beach,14.1,55.3,0.1,14.8
2025-08-17,Oakland,19.7,63.1,0.2,21.2
2025-08-17,Bakersfield,10.0,50.5,0.1,13.9
2025-08-17,Anaheim,15.6,69.9,0.0,16.9
2025-08-18,Los Angeles,11.7,61.9,0.4,10.9
2025-08-18,San Francisco,12.4,62.0,0.2,23.3
2025-08-18,San Diego,13.4,57.2,0.1,17.7
2025-08-18,Sacramento,1.6,67.1,0.0,23.6
2025-08-18,San Jose,6.3,69.4,0.3,16.8
2025-08-18,Fresno,10.6,40.3,0.2,22.3
2025-08-18,Long Beach,17.9,55.6,0.4,22.4
2025-08-18,Oakland,8.8,84.9,0.0,9.9
2025-08-18,Bakersfield,13.5,63.2,0.1,6.7
2025-08-18,Anaheim,13.6,56.6,0.4,10.3
2025-08-19,Los Angeles,22.2,75.5,0.7,21.5
2025-08-19,San Francisco,13.0,78.6,0.3,15.0
2025-08-19,San Diego,18.8,66.6,1.0,21.3
2025-08-19,Sacramento,0.8,57.6,2.2,5.5
2025-08-19,San Jose,12.9,58.6,0.1,10.5
2025-08-19,Fresno,5.9,68.4,0.1,9.7
2025-08-19,Long Beach,13.7,54.5,0.4,7.6
2025-08-19,Oakland,19.0,67.5,0.5,17.9
2025-08-19,Bakersfield,8.2,62.0,0.2,7.0
2025-08-19,Anaheim,10.9,57.3,0.1,22.3
2025-08-20,Los Angeles,18.6,55.9,0.3,12.6
2025-08-20,San Francisco,3.9,75.1,0.5,7.3
2025-08-20,San Diego,16.2,54.4,1.1,20.0
2025-08-20,Sacramento,11.2,44.0,0.0,18.0
2025-08-20,San Jose,16.2,52.3,0.3,23.7
2025-08-20,Fresno,15.3,48.7,0.8,14.4
2025-08-20,Long Beach,13.2,78.1,0.1,21.7
2025-08-20,Oakland,17.3,74.2,0.5,10.2
2025-08-20,Bakersfield,24.7,59.6,1.4,11.8
2025-08-20,Anaheim,6.7,75.7,0.8,5.7
2025-08-21,Los Angeles,13.3,60.7,0.0,16.6
2025-08-21,San Francisco,8.9,81.0,1.4,23.4
2025-08-21,San Diego,13.6,69.2,0.2,18.1
2025-08-21,Sacramento,11.7,52.5,0.1,15.9
2025-08-21,San Jose,21.6,42.6,0.5,22.0
2025-08-21,Fresno,9.8,66.1,0.6,8.4
2025-08-21,Long Beach,11.7,77.0,1.3,19.8
2025-08-21,Oakland,14.7,71.0,1.2,24.9
2025-08-21,Bakersfield,11.5,45.7,0.1,21.4
2025-08-21,Anaheim,13.8,50.5,0.1,16.3
2025-08-22,Los Angeles,21.7,53.1,0.0,22.7
2025-08-22,San Francisco,4.5,86.7,0.3,19.2
2025-08-22,San Diego,20.1,66.7,0.4,15.5
2025-08-22,Sacramento,12.2,57.6,0.2,5.5
2025-08-22,San Jose,8.5,52.6,0.3,18.6
2025-08-22,Fresno,14.5,48.4,0.4,13.7
2025-08-22,Long Beach,9.9,59.0,0.1,18.3
2025-08-22,Oakland,14.0,70.2,0.6,7.0
2025-08-22,Bakersfield,16.1,63.1,0.5,16.1
2025-08-22,Anaheim,24.7,52.0,0.1,17.7
2025-08-23,Los Angeles,13.3,60.2,0.9,24.4
2025-08-23,San Francisco,9.3,84.9,0.6,14.7
2025-08-23,San Diego,17.1,74.4,0.1,23.2
2025-08-23,Sacramento,10.9,47.6,0.2,7.7
2025-08-23,San Jose,12.2,52.9,0.4,14.2
2025-08-23,Fresno,13.8,64.2,0.3,13.2
2025-08-23,Long Beach,17.5,65.5,0.4,7.1
2025-08-23,Oakland,11.4,71.6,1.0,6.1
2025-08-23,Bakersfield,17.9,46.4,0.3,21.3
2025-08-23,Anaheim,9.4,78.6,0.2,15.4
2025-08-24,Los Angeles,12.0,55.4,0.1,23.6
2025-08-24,San Francisco,10.0,88.6,0.1,9.5
2025-08-24,San Diego,18.1,70.3,0.9,5.5
2025-08-24,Sacramento,9.3,45.9,1.2,11.2
2025-08-24,San Jose,6.1,53.7,0.0,6.1
2025-08-24,Fresno,2.7,55.9,0.1,11.8
2025-08-24,Long Beach,3.2,74.4,0.1,10.4
2025-08-24,Oakland,15.2,62.3,0.6,19.4
2025-08-24,Bakersfield,6.7,59.2,0.1,7.4
2025-08-24,Anaheim,8.0,54.3,0.0,8.5
2025-08-25,Los Angeles,10.4,55.6,0.5,21.2
2025-08-25,San Francisco,1.2,76.8,0.1,15.4
2025-08-25,San Diego,17.3,65.2,0.1,19.2
2025-08-25,Sacramento,10.0,64.8,0.2,17.2
2025-08-25,San Jose,8.1,46.7,0.8,24.9
2025-08-25,Fresno,18.6,54.2,0.4,20.4
2025-08-25,Long Beach,20.5,65.4,0.1,17.7
2025-08-25,Oakland,13.8,83.0,0.1,16.3
2025-08-25,Bakersfield,14.8,52.4,0.4,24.0
2025-08-25,Anaheim,12.3,67.4,0.6,8.9
2025-08-26,Los Angeles,11.3,57.5,0.2,7.4
2025-08-26,San Francisco,4.8,81.8,0.1,17.0
2025-08-26,San Diego,16.0,74.1,1.0,5.3
2025-08-26,Sacramento,17.2,44.0,0.8,13.0
2025-08-26,San Jose,12.7,42.4,0.6,12.7
2025-08-26,Fresno,16.8,67.5,0.2,21.2
2025-08-26,Long Beach,26.7,59.8,0.1,11.9
2025-08-26,Oakland,19.6,75.9,0.5,15.2
2025-08-26,Bakersfield,9.0,54.2,0.5,6.1
2025-08-26,Anaheim,-3.6,73.9,0.0,21.3
2025-08-27,Los Angeles,29.0,69.3,2.3,21.4
2025-08-27,San Francisco,13.9,70.0,0.3,21.6
2025-08-27,San Diego,17.7,52.0,0.3,15.9
2025-08-27,Sacramento,21.5,58.4,0.3,16.6
2025-08-27,San Jose,23.6,50.3,0.9,16.3
2025-08-27,Fresno,7.2,49.7,0.1,19.6
2025-08-27,Long Beach,26.3,73.4,0.2,14.5
2025-08-27,Oakland,7.2,86.3,0.1,12.3
2025-08-27,Bakersfield,20.9,40.1,0.3,24.8
2025-08-27,Anaheim,8.6,78.2,0.1,11.0
2025-08-28,Los Angeles,21.3,60.8,0.0,8.2
2025-08-28,San Francisco,3.7,70.9,0.0,18.4
2025-08-28,San Diego,8.7,54.8,0.2,24.5
2025-08-28,Sacramento,5.6,42.2,0.4,13.7
2025-08-28,San Jose,20.4,53.3,0.1,12.6
2025-08-28,Fresno,10.5,55.8,0.3,22.0
2025-08-28,Long Beach,11.3,65.4,0.2,10.8
2025-08-28,Oakland,17.1,77.8,1.4,9.0
2025-08-28,Bakersfield,-1.3,56.5,0.5,13.4
2025-08-28,Anaheim,13.3,56.4,0.8,9.6
2025-08-29,Los Angeles,18.0,77.4,0.1,5.7
2025-08-29,San Francisco,8.2,68.6,0.3,11.2
2025-08-29,San Diego,18.1,58.5,0.7,6.8
2025-08-29,Sacramento,12.5,60.3,0.9,21.0
2025-08-29,San Jose,8.9,62.1,0.4,10.7
2025-08-29,Fresno,11.1,58.7,0.5,11.1
2025-08-29,Long Beach,18.5,74.6,0.3,16.1
2025-08-29,Oakland,1.8,81.4,0.6,6.8
2025-08-29,Bakersfield,16.5,51.8,0.0,17.1
2025-08-29,Anaheim,22.2,76.9,0.0,13.3
2025-08-30,Los Angeles,15.4,60.5,0.9,5.1
2025-08-30,San Francisco,7.2,70.4,0.5,6.6
2025-08-30,San Diego,21.3,62.0,0.6,14.1
2025-08-30,Sacramento,11.8,56.9,0.3,19.6
2025-08-30,San Jose,10.4,57.4,0.2,18.4
2025-08-30,Fresno,3.6,51.6,0.2,11.5
2025-08-30,Long Beach,9.4,79.1,0.2,23.6
2025-08-30,Oakland,9.3,61.0,0.1,18.5
2025-08-30,Bakersfield,7.8,56.2,0.1,8.8
2025-08-30,Anaheim,17.1,79.7,0.9,5.5
2025-08-31,Los Angeles,24.4,67.1,0.1,12.3
2025-08-31,San Francisco,6.2,75.9,0.7,23.3
2025-08-31,San Diego,15.0,65.8,0.1,17.9
2025-08-31,Sacramento,21.6,40.0,1.1,16.1
2025-08-31,San Jose,6.9,56.2,0.1,14.6
2025-08-31,Fresno,12.9,65.7,0.0,20.0
2025-08-31,Long Beach,17.5,78.1,0.3,21.5
2025-08-31,Oakland,13.4,66.1,0.1,10.6
2025-08-31,Bakersfield,19.2,46.0,0.7,19.6
2025-08-31,Anaheim,10.4,61.2,0.8,9.6
2025-09-01,Los Angeles,15.6,58.0,0.1,6.0
2025-09-01,San Francisco,-1.2,74.8,0.0,6.0
2025-09-01,San Diego,22.2,65.8,1.2,10.6
2025-09-01,Sacramento,4.9,45.5,0.1,10.2
2025-09-01,San Jose,5.3,54.4,1.0,15.2
2025-09-01,Fresno,13.2,42.0,0.3,10.6
2025-09-01,Long Beach,13.5,73.5,0.1,15.5
2025-09-01,Oakland,3.0,72.3,0.8,21.8
2025-09-01,Bakersfield,8.8,61.2,0.2,19.2
2025-09-01,Anaheim,20.8,79.3,0.6,5.9
2025-09-02,Los Angeles,12.9,79.1,0.2,10.8
2025-09-02,San Francisco,4.1,82.1,0.7,10.4
2025-09-02,San Diego,14.0,68.7,1.8,7.2
2025-09-02,Sacramento,6.4,66.6,0.5,19.0
2025-09-02,San Jose,9.8,63.6,0.2,15.2
2025-09-02,Fresno,7.0,55.0,0.4,9.6
2025-09-02,Long Beach,9.9,73.1,0.0,15.0
2025-09-02,Oakland,8.7,61.7,0.5,12.8
2025-09-02,Bakersfield,2.4,69.8,0.3,13.4
2025-09-02,Anaheim,12.9,64.5,2.5,12.2
2025-09-03,Los Angeles,15.0,50.3,0.2,11.4
2025-09-03,San Francisco,8.4,79.9,0.4,20.8
2025-09-03,San Diego,17.3,74.9,0.0,6.6
2025-09-03,Sacramento,15.9,49.4,0.4,12.6
2025-09-03,San Jose,10.3,47.7,0.2,15.3
2025-09-03,Fresno,5.1,45.0,0.5,12.0
2025-09-03,Long Beach,16.6,72.2,0.7,20.2
2025-09-03,Oakland,11.2,77.5,0.1,9.5
2025-09-03,Bakersfield,5.4,57.2,0.5,17.3
2025-09-03,Anaheim,6.0,70.2,0.1,22.7
2025-09-04,Los Angeles,-0.2,53.2,1.1,22.1
2025-09-04,San Francisco,3.4,74.1,0.2,13.7
2025-09-04,San Diego,10.6,54.1,0.1,18.4
2025-09-04,Sacramento,10.5,50.7,0.6,10.4
2025-09-04,San Jose,7.1,55.5,0.2,20.3
2025-09-04,Fresno,5.2,69.1,2.2,12.9
2025-09-04,Long Beach,21.6,79.7,3.0,7.0
2025-09-04,Oakland,9.1,69.6,0.4,23.3
2025-09-04,Bakersfield,2.7,65.1,0.0,23.8
2025-09-04,Anaheim,5.3,66.4,0.2,16.0
2025-09-05,Los Angeles,12.8,79.1,0.4,16.3
2025-09-05,San Francisco,12.2,63.9,0.3,9.6
2025-09-05,San Diego,17.7,54.1,1.3,6.6
2025-09-05,Sacramento,8.2,50.0,0.1,6.1
2025-09-05,San Jose,11.9,49.2,0.3,9.2
2025-09-05,Fresno,9.7,52.3,0.3,5.6
2025-09-05,Long Beach,24.6,52.6,0.0,9.7
2025-09-05,Oakland,4.3,60.3,0.3,24.1
2025-09-05,Bakersfield,13.6,61.9,0.1,15.7
2025-09-05,Anaheim,14.0,73.3,0.2,16.3
2025-09-06,Los Angeles,12.6,68.2,0.4,23.6
2025-09-06,San Francisco,14.2,61.1,0.2,14.9
2025-09-06,San Diego,13.9,63.4,0.4,18.5
2025-09-06,Sacramento,7.5,51.8,0.3,17.5
2025-09-06,San Jose,21.4,50.2,0.2,5.4
2025-09-06,Fresno,8.7,59.9,0.9,23.8
2025-09-06,Long Beach,10.4,71.7,0.0,22.6
2025-09-06,Oakland,6.4,70.7,2.4,23.0
2025-09-06,Bakersfield,15.4,51.4,2.3,18.9
2025-09-06,Anaheim,16.2,55.4,1.4,6.4
2025-09-07,Los Angeles,5.8,70.9,0.6,12.2
2025-09-07,San Francisco,0.9,78.9,0.3,7.1
2025-09-07,San Diego,9.4,55.7,0.8,9.7
2025-09-07,Sacramento,12.2,53.2,0.1,24.7
2025-09-07,San Jose,4.8,69.9,0.8,12.1
2025-09-07,Fresno,7.3,45.5,0.7,19.0
2025-09-07,Long Beach,19.7,71.7,0.3,5.5
2025-09-07,Oakland,5.3,87.8,0.2,17.9
2025-09-07,Bakersfield,7.1,47.6,1.8,18.5
2025-09-07,Anaheim,14.4,71.9,0.3,22.3
2025-09-08,Los Angeles,13.9,74.8,0.1,16.3
2025-09-08,San Francisco,1.1,80.4,0.2,24.8
2025-09-08,San Diego,14.6,55.5,0.2,18.7
2025-09-08,Sacramento,9.7,50.3,0.5,21.4
2025-09-08,San Jose,12.9,45.2,0.3,24.1
2025-09-08,Fresno,15.3,66.8,0.3,22.4
2025-09-08,Long Beach,16.1,68.7,0.5,12.8
2025-09-08,Oakland,6.4,86.3,0.5,24.2
2025-09-08,Bakersfield,10.2,45.5,1.0,14.2
2025-09-08,Anaheim,16.0,76.5,1.5,19.2
2025-09-09,Los Angeles,16.9,62.6,0.6,19.6
2025-09-09,San Francisco,11.7,69.3,0.3,8.8
2025-09-09,San Diego,16.8,52.2,0.3,13.5
2025-09-09,Sacramento,12.9,42.8,0.5,7.4
2025-09-09,San Jose,7.6,63.4,0.6,7.3
2025-09-09,Fresno,6.7,50.5,0.7,13.3
2025-09-09,Long Beach,11.5,76.7,0.4,23.3
2025-09-09,Oakland,15.4,84.4,0.2,15.1
2025-09-09,Bakersfield,15.4,41.6,0.1,9.3
2025-09-09,Anaheim,9.2,50.3,0.6,20.4
2025-09-10,Los Angeles,24.8,51.1,0.0,23.7
2025-09-10,San Francisco,4.1,75.1,0.3,20.1
2025-09-10,San Diego,14.0,64.1,0.3,8.2
2025-09-10,Sacramento,10.8,48.6,0.5,8.7
2025-09-10,San Jose,3.7,55.6,0.1,21.6
2025-09-10,Fresno,3.7,60.6,0.0,21.6
2025-09-10,Long Beach,6.2,58.5,0.2,15.5
2025-09-10,Oakland,3.9,72.2,0.8,12.0
2025-09-10,Bakersfield,0.9,57.2,2.8,24.1
2025-09-10,Anaheim,19.4,61.1,0.0,18.4
2025-09-11,Los Angeles,12.7,72.8,0.0,9.3
2025-09-11,San Francisco,10.1,87.0,1.8,15.3
2025-09-11,San Diego,12.5,69.7,0.8,6.8
2025-09-11,Sacramento,9.8,63.8,0.1,21.4
2025-09-11,San Jose,5.3,53.8,0.9,15.9
2025-09-11,Fresno,7.2,41.2,0.1,12.2
2025-09-11,Long Beach,6.4,56.7,0.1,17.2
2025-09-11,Oakland,-2.3,76.7,0.1,16.6
2025-09-11,Bakersfield,-1.1,46.1,0.7,14.0
2025-09-11,Anaheim,21.5,73.4,1.4,17.1
2025-09-12,Los Angeles,15.7,57.7,0.5,15.6
2025-09-12,San Francisco,14.9,83.7,1.2,5.8
2025-09-12,San Diego,14.0,54.4,0.6,18.3
2025-09-12,Sacramento,12.6,45.6,0.2,16.2
2025-09-12,San Jose,6.4,49.6,0.1,21.3
2025-09-12,Fresno,11.5,48.8,0.7,10.3
2025-09-12,Long Beach,13.3,73.9,0.0,14.0
2025-09-12,Oakland,1.9,84.7,0.2,7.5
2025-09-12,Bakersfield,12.8,42.6,0.7,22.7
2025-09-12,Anaheim,23.7,53.9,0.9,9.1
2025-09-13,Los Angeles,14.6,77.6,0.7,12.9
2025-09-13,San Francisco,8.4,60.9,0.0,6.1
2025-09-13,San Diego,15.0,53.0,0.5,16.4
2025-09-13,Sacramento,11.4,65.9,0.2,14.5
2025-09-13,San Jose,9.3,46.2,1.6,6.7
2025-09-13,Fresno,18.2,56.5,0.2,5.2
2025-09-13,Long Beach,20.6,69.6,0.1,8.0
2025-09-13,Oakland,9.2,64.2,0.2,5.4
2025-09-13,Bakersfield,13.7,69.3,0.6,6.8
2025-09-13,Anaheim,12.3,68.3,0.9,14.4
2025-09-14,Los Angeles,15.1,53.6,0.6,8.2
2025-09-14,San Francisco,0.5,77.0,0.1,14.9
2025-09-14,San Diego,6.0,50.9,0.6,7.0
2025-09-14,Sacramento,11.4,41.8,2.1,19.6
2025-09-14,San Jose,5.2,66.1,0.6,13.7
2025-09-14,Fresno,8.9,69.1,1.0,21.5
2025-09-14,Long Beach,12.7,78.4,0.5,5.7
2025-09-14,Oakland,7.5,76.2,0.0,23.7
2025-09-14,Bakersfield,16.8,55.0,0.2,7.6
2025-09-14,Anaheim,24.2,51.2,0.5,23.9
2025-09-15,Los Angeles,16.2,71.9,0.2,12.0
2025-09-15,San Francisco,8.0,64.9,0.2,10.8
2025-09-15,San Diego,1.8,56.3,0.3,24.6
2025-09-15,Sacramento,7.0,61.2,0.6,18.6
2025-09-15,San Jose,11.4,53.8,0.3,8.3
2025-09-15,Fresno,8.5,64.8,0.3,7.8
2025-09-15,Long Beach,10.3,74.6,0.0,10.0
2025-09-15,Oakland,3.1,84.4,1.8,8.5
2025-09-15,Bakersfield,-1.3,51.2,0.4,22.3
2025-09-15,Anaheim,9.3,73.8,0.3,23.8
2025-09-16,Los Angeles,19.2,70.0,4.2,23.2
2025-09-16,San Francisco,11.9,85.8,0.5,22.2
2025-09-16,San Diego,9.1,54.4,0.4,14.8
2025-09-16,Sacramento,4.6,68.7,0.4,18.0
2025-09-16,San Jose,9.6,63.2,0.1,23.1
2025-09-16,Fresno,8.3,63.0,0.3,23.2
2025-09-16,Long Beach,8.8,74.8,0.0,22.8
2025-09-16,Oakland,5.0,78.0,0.1,22.7
2025-09-16,Bakersfield,4.9,44.1,0.1,5.0
2025-09-16,Anaheim,20.7,64.6,0.4,20.3
2025-09-17,Los Angeles,12.1,50.7,0.0,12.3
2025-09-17,San Francisco,12.3,83.6,0.3,10.4
2025-09-17,San Diego,13.9,57.7,1.2,20.8
